filename,Food_Description,clean_description,manual_fix,manual_description,database_used,GTIN/UPC,Full_Ingredient_List,token_removed
81755b9c4dd4970ba11c6f3866c7.jpeg,"Bread, multigrain, Mayonnaise, regular, Ham, prepackaged or deli, luncheon meat, Cheese, American","{'cheese', 'bread', 'mayonnaise', 'meat', 'ham'}",N,NA,NA,NA,"{'cheese', 'flour', 'oil', 'yeast', 'water', 'egg', 'vinegar', 'ham'}",NA
93d20c744b618e3b2c7624ade403.jpeg,"Bread, whole wheat, Mayonnaise, regular, Chicken, prepackaged or deli, luncheon meat, Spinach, raw, Cheese, Colby Jack","{'cheese', 'bread', 'mayonnaise', 'meat', 'chicken', 'wheat', 'spinach'}",N,NA,NA,NA,"{'cheese', 'flour', 'water', 'oil', 'yeast', 'egg', 'vinegar', 'chicken', 'spinach'}",NA
14f6b3614dfabb1e15d623d4f8d4.jpeg,"Bread, whole wheat, Mayonnaise, regular, Mustard, Turkey, prepackaged or deli, luncheon meat, Onions, mature, raw, Cheese, Provolone, Snowpeas, raw, Milk chocolate candy, plain","{'cheese', 'bread', 'mayonnaise', 'chocolate', 'provolone', 'onion', 'turkey', 'meat', 'wheat', 'snowpeas', 'milk', 'mustard', 'candy'}",N,NA,NA,NA,"{'cheese', 'flour', 'yeast', 'oil', 'egg', 'water', 'vinegar', 'chocolate', 'provolone', 'onion', 'turkey', 'snowpea', 'milk'}",NA
a4c6bfc74924aeacf55cc4f84265.jpeg,"Chicken breast, baked, broiled, or roasted, skin not eaten, from raw, Eggplant, cooked, made with oil, Cauliflower, cooked, from fresh, made with oil, Tomatoes, cooked, from fresh, NS as to method, Bread, whole wheat, Cheese, goat","{'cheese', 'bread', 'cauliflower', 'tomato', 'chicken', 'eggplant', 'oil', 'wheat'}",N,NA,NA,NA,"{'cheese', 'cauliflower', 'tomato', 'chicken', 'eggplant', 'oil', 'flour', 'water', 'yeast', 'salt', 'egg'}",NA
f134c9834830888e1cb50451e076.jpeg,"Cheese, cottage, low fat, Blueberries, raw","{'cheese', 'blueberry', 'cottage'}",N,NA,NA,NA,"{'cheese', 'blueberry'}",NA
6d74e2e64a88a4ce4cdc67d295fd.jpeg,"Pasta with tomato-based sauce, home recipe, Beans, string, green, cooked, from frozen, fat not added in cooking, Cheese, cottage, low fat","{'cheese', 'bean', 'pasta', 'green', 'tomato', 'cottage'}",N,NA,NA,NA,"{'cheese', 'bean', 'pasta', 'tomato'}",NA
42b0c4024ef2aea24c390344cf13.jpeg,"Tortilla, corn, Refried beans, fat added in cooking, NS as to type of fat, Cabbage, green, cooked, NS as to fat added in cooking, Cilantro, raw, Cheese, Cheddar, Salsa, NFS","{'cheese', 'bean', 'green', 'cilantro', 'tortilla', 'corn', 'cheddar', 'cabbage', 'salsa'}",N,NA,NA,NA,"{'cheese', 'bean', 'cilantro', 'flour', 'water', 'corn', 'cabbage', 'salsa'}",NA
cb119a914b56a8a2707f51823b76.jpeg,"Cheese, Mozzarella, whole milk, White beans, dry, cooked, made with oil, Onions, cooked, from fresh, made with oil, Garlic, cooked","{'cheese', 'bean', 'garlic', 'milk', 'onion', 'oil', 'mozzarella'}",N,NA,NA,NA,"{'cheese', 'bean', 'garlic', 'milk', 'onion', 'oil'}",NA
e5edf5ff4eb78d1b3337171d8045.jpeg,"Tortilla, flour, Pork, NS as to cut, cooked, NS as to fat eaten, Refried beans, fat added in cooking, NS as to type of fat, Cheese, Monterey, Rice, cooked, NFS","{'cheese', 'bean', 'flour', 'tortilla', 'pork', 'rice'}",N,NA,NA,NA,"{'cheese', 'bean', 'flour', 'tortilla', 'pork', 'rice'}",NA
994c14c04ec1ac367add9774f011.jpeg,"Tortilla chips, plain, Pinto, calico, or red Mexican beans, dry, cooked, fat not added in cooking, Onions, mature, raw, Cheese, Cheddar, Sour cream, Salsa, red, commercially-prepared","{'cheese', 'bean', 'chip', 'onion', 'pinto', 'tortilla', 'cream', 'cheddar', 'salsa'}",N,NA,NA,NA,"{'cheese', 'bean', 'onion', 'flour', 'water', 'cream', 'salsa'}",NA
e3fc50ae46cb883024b584742b75.jpeg,"Chili con carne with chicken or turkey and beans, Cheese, Cheddar","{'cheese', 'bean', 'chili', 'turkey', 'chicken', 'cheddar'}",N,NA,NA,NA,"{'cheese', 'bean', 'chili', 'chicken'}",NA
016cd9a94fa1a7a9877c71224045.jpeg,"Chili with beans, without meat, Cheese, Cheddar, Sour cream, Cilantro, raw","{'cheese', 'bean', 'chili', 'meat', 'cilantro', 'cream', 'cheddar'}",N,NA,NA,NA,"{'cheese', 'bean', 'chili', 'meat', 'cilantro', 'cream'}",NA
f4903c674a5f8243911f922b964b.jpeg,"Burrito with chicken and beans, Cheese, Colby Jack, Onions, cooked, NS as to form, fat added in cooking, NS as to type of fat, Onions, young green, raw, Queso cotija, Spanish rice, fat added in cooking, Black, brown, or Bayo beans, dry, cooked, fat added in cooking, NS as to type of fat, Tortilla chips, plain, Salsa, red, homemade","{'cheese', 'bean', 'burrito', 'chip', 'green', 'onion', 'chicken', 'tortilla', 'rice', 'salsa'}",N,NA,NA,NA,"{'cheese', 'bean', 'chip', 'onion', 'chicken', 'flour', 'water', 'rice', 'salsa'}",NA
ffc7670a4b838af687a0dc7100ae.jpeg,"Pork bacon, smoked or cured, cooked, Cabbage, green, cooked, fat not added in cooking, Cheese, Parmesan, dry grated","{'cheese', 'bacon', 'parmesan', 'green', 'pork', 'cabbage'}",N,NA,NA,NA,"{'cheese', 'pork', 'cabbage'}",NA
c79fd4f840098dbf7b6f5421c51b.jpeg,"Romaine lettuce, raw, Corn, yellow, cooked, NS as to form, fat not added in cooking, Onions, mature, raw, Tomatoes, raw, Italian dressing, made with vinegar and oil, Avocado, raw, Cheese, NFS, Corn, yellow, cooked, from canned, fat not added in cooking, Tomatoes, raw, Onions, cooked, from fresh, made with oil","{'cheese', 'avocado', 'tomato', 'onion', 'lettuce', 'oil', 'corn', 'vinegar', 'romaine'}",N,NA,NA,NA,"{'cheese', 'avocado', 'tomato', 'onion', 'lettuce', 'oil', 'corn', 'vinegar'}",NA
9cdd40564c6994e48241e9c18f69.jpeg,"Tomatoes, raw, Bread, multigrain, Cheese, Colby Jack, Avocado, raw","{'cheese', 'avocado', 'tomato', 'bread'}",N,NA,NA,NA,"{'cheese', 'avocado', 'tomato', 'flour', 'yeast', 'oil', 'water', 'egg'}",NA
e418d79c41c282390a8908639716.jpeg,"Pasta, cooked, Tomatoes, raw, Cheese, Feta, Romaine lettuce, raw, Mayonnaise, reduced fat,  with olive oil, Avocado, raw","{'cheese', 'avocado', 'pasta', 'mayonnaise', 'tomato', 'olive', 'lettuce', 'oil', 'romaine'}",N,NA,NA,NA,"{'cheese', 'avocado', 'pasta', 'egg', 'vinegar', 'tomato', 'lettuce', 'oil'}",NA
5c7a62ce4828adc81a16c1cb599d.jpeg,"Lettuce, raw, Chicken, NS as to part and cooking method, skin not eaten, Cheese, Parmesan, dry grated, Tomatoes, raw, Avocado, raw, Croutons, Caesar dressing","{'cheese', 'avocado', 'parmesan', 'crouton', 'tomato', 'chicken', 'lettuce'}",N,NA,NA,NA,"{'cheese', 'avocado', 'crouton', 'tomato', 'chicken', 'lettuce', 'egg', 'garlic', 'lemon', 'pepper', 'oil', 'anchovy'}",NA
b9f7f4454abab4edf9620489e267.jpeg,"Olive oil, Avocado, raw, Tomatoes, cooked, from fresh, NS as to method, Chicken breast, baked, broiled, or roasted, skin not eaten, from raw, Cheese, goat, Olive oil, Garlic, cooked, Potato, french fries, from fresh, baked","{'cheese', 'avocado', 'garlic', 'tomato', 'fry', 'olive', 'chicken', 'oil', 'potato'}",N,NA,NA,NA,"{'cheese', 'avocado', 'garlic', 'tomato', 'chicken', 'oil', 'potato'}",NA
ce50d9114efb809a1cfde6487ca0.jpeg,"Bread, whole wheat, made from home recipe or purchased at bakery, Avocado, raw, Tomatoes, raw, Corn, raw, Olives, black, Cheese, goat, Olive oil","{'cheese', 'avocado', 'bread', 'tomato', 'olive', 'wheat', 'oil', 'corn'}",N,NA,NA,NA,"{'cheese', 'avocado', 'flour', 'yeast', 'water', 'egg', 'oil', 'tomato', 'oil', 'corn'}",NA
f2437cd1401c9784be4e55fd719b.jpeg,"Avocado, raw, Bread, sprouted wheat, Olives, black, Cheese, goat","{'cheese', 'avocado', 'bread', 'olive', 'wheat'}",N,NA,NA,NA,"{'cheese', 'avocado', 'flour', 'yeast', 'oil', 'water', 'salt', 'olive'}",NA
3b96e40e488fbb98f5afc5a6f471.jpeg,"Bread, whole wheat, Mayonnaise, regular, Turkey, prepackaged or deli, luncheon meat, Avocado, raw, Lettuce, raw, Spinach, raw, Tomatoes, raw, Broccoli, cooked, from fresh, fat not added in cooking, Cheese, Mozzarella, part skim","{'cheese', 'avocado', 'bread', 'mayonnaise', 'tomato', 'turkey', 'meat', 'wheat', 'lettuce', 'broccoli', 'mozzarella', 'spinach'}",N,NA,NA,NA,"{'cheese', 'avocado', 'flour', 'egg', 'yeast', 'salt', 'oil, 'vinegar', 'tomato', 'turkey', 'lettuce', 'broccoli', 'spinach'}",NA
0cb6c0dd47648a95c21ac24c396e.jpeg,"Lettuce, Boston, raw, Cheese, NFS, Avocado, raw, Italian dressing, made with vinegar and oil, Beets, cooked, from canned, fat added in cooking, NS as to type of fat","{'cheese', 'avocado', 'beet', 'lettuce', 'oil', 'vinegar'}",N,NA,NA,NA,"{'cheese', 'avocado', 'beet', 'lettuce', 'oil', 'vinegar', 'cheese', 'onion', 'garlic', 'salt,'lemon', 'oregano', 'mustard', 'basil'}",NA
2db806fa4fe99c65424f14a56741.jpeg,"Tortilla, corn, Refried beans, fat added in cooking, NS as to type of fat, Avocado, raw, Lettuce, raw, Cheese, Colby, Salsa verde or salsa, green, Salsa, red, commercially-prepared, Guacamole, NFS, Sour cream","{'cheese', 'avocado', 'bean', 'green', 'lettuce', 'tortilla', 'cream', 'corn', 'guacamole', 'salsa'}",N,NA,NA,NA,"{'cheese', 'avocado', 'bean', 'lettuce', 'flour', 'water', 'cream', 'corn', 'tomato', 'onion', 'coriander', 'pepper', 'garlic', 'lime', 'salt', 'salsa'}",NA
568e0a16433cbe303e93aad3c8e2.jpeg,"Tortilla, flour, Refried beans, fat added in cooking, NS as to type of fat, Avocado, raw, Peppers, green, cooked, NS as to fat added in cooking, Lettuce, raw, Cheese, Mozzarella, NFS, Egg omelet or scrambled egg, made with oil","{'cheese', 'avocado', 'bean', 'egg', 'pepper', 'omelet', 'green', 'flour', 'lettuce', 'oil', 'tortilla', 'mozzarella'}",N,NA,NA,NA,"{'cheese', 'avocado', 'bean', 'egg', 'pepper', 'flour', 'lettuce', 'oil'}",NA
c83f809d478bb020c6f6da60bfc2.jpeg,"Ham, prosciutto, Cheese, Cheddar","{'cheddar', 'cheese', 'ham', 'prosciutto'}",N,NA,NA,NA,"{'cheese', 'ham'}",NA
106e164c416d91407693d0d4a4bc.jpeg,"Cereal, ready-to-eat, NFS",{'cereal'},N,NA,NA,NA,{'cereal'},NA
4c9de5b14a38a4ffe0cdfde0794b.jpeg,"Cereal, ready-to-eat, NFS, Milk, whole","{'cereal', 'milk'}",N,NA,NA,NA,"{'cereal', 'milk'}",NA
7fd8704a4f5d821ee1205c459115.jpeg,"Cereal (Kashi GOLEAN Crunch), Milk, fat free (skim), Water, tap","{'cereal', 'milk'}",N,NA,NA,NA,"{'cereal', 'milk'}",NA
214b3258484393e801a6151f0bf4.jpeg,"Cereal, ready-to-eat, NFS, Milk, lactose free, reduced fat (2%)","{'cereal', 'milk'}",N,NA,NA,NA,"{'cereal', 'milk'}",NA
46f8782348c49ca033b3ff18f923.jpeg,"Cereal, ready-to-eat, NFS, Milk, whole","{'cereal', 'milk'}",N,NA,NA,NA,"{'cereal', 'milk'}",NA
127ac50b454ab60ca3a1d96e8859.jpeg,"Celery, raw",{'celery'},N,NA,NA,NA,{'celery'},NA
a643cb6e4805adf55b1a2c0a9484.jpeg,"Rice, white, cooked, fat not added in cooking, Chicken drumstick, sauteed, skin not eaten, Celery, cooked, made with oil, Soybean curd, deep fried, Chicken breast, sauteed, skin not eaten","{'celery', 'soybean', 'chicken', 'oil', 'rice', 'drumstick'}",N,NA,NA,NA,"{'celery', 'tofu', 'chicken', 'oil', 'rice'}",NA
7b4f44854f6d83f24a97a6f60612.jpeg,"Cauliflower, raw",{'cauliflower'},N,NA,NA,NA,{'cauliflower'},NA
2ac160b24dcba51f5181ae22618f.jpeg,"Salmon, baked or broiled, made without fat, Asparagus, cooked, from fresh, fat not added in cooking, Cauliflower, from fresh, creamed","{'cauliflower', 'salmon', 'asparagus'}",N,NA,NA,NA,"{'cauliflower', 'salmon', 'asparagus'}",NA
1308607e4e748ed0a0c92426043f.jpeg,"Crab, hard shell, steamed, Rice, white, cooked, fat not added in cooking, Cauliflower, cooked, from fresh, fat not added in cooking","{'cauliflower', 'rice', 'crab'}",N,NA,NA,NA,"{'cauliflower', 'rice', 'crab'}",NA
6c42647049e6b910746b253a642e.jpeg,"Carrots, cooked, from fresh, glazed, Rice, white, with soy-based sauce, fat not added in cooking, Cauliflower, from fresh, creamed, Soy sauce, reduced sodium","{'cauliflower', 'carrot', 'rice', 'soy'}",N,NA,NA,NA,"{'cauliflower', 'carrot', 'rice'}",NA
b925b7ec4521b7d04d04dad07dc0.jpeg,"Rice, white, cooked, fat not added in cooking, Catfish, coated, fried, made with oil, Tomatoes, raw","{'catfish', 'rice', 'oil', 'tomato'}",N,NA,NA,NA,"{'catfish', 'rice', 'oil', 'tomato'}",NA
35ca5da7465daa3f7ff8c187b0a0.jpeg,"Carrots, raw",{'carrot'},N,NA,NA,NA,{'carrot'},NA
bf4fc4cc431c8a9a385e70a74062.jpeg,"Carrots, raw",{'carrot'},N,NA,NA,NA,{'carrot'},NA
01acf1004f6ba856c6b26abda2f9.jpeg,"Carrots, raw",{'carrot'},N,NA,NA,NA,{'carrot'},NA
de4ae67a4ddbaea1bf170fc1b4ef.jpeg,"Carrots, raw, Spinach and artichoke dip, Crackers, wheat, plain (Wheat Thins)","{'carrot', 'wheat', 'artichoke', 'cracker', 'spinach'}",N,NA,NA,NA,"{'carrot', 'artichoke', 'cracker', 'spinach'}",NA
85e94bb344cbae03d2f674ce89c3.jpeg,"Cabbage, red, raw, Spinach, raw, Carrots, raw, Onions, mature, raw, Apple, raw, Walnuts, Italian dressing, made with vinegar and oil","{'carrot', 'walnut', 'onion', 'oil', 'cabbage', 'apple', 'spinach', 'vinegar'}",N,NA,NA,NA,"{'carrot', 'walnut', 'onion', 'oil', 'cabbage', 'apple', 'spinach', 'vinegar'}",NA
d7407dcd441183d83b3b6bf3e957.jpeg,"Potato, boiled, from fresh, peel eaten, made with oil, Chicken or turkey and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, no sauce","{'carrot', 'vegetable', 'green', 'turkey', 'chicken', 'oil', 'broccoli', 'potato'}",N,NA,NA,NA,"{'carrot', 'chicken', 'oil', 'broccoli', 'potato'}",NA
91c26d904f419f2c89e4fa83aead.jpeg,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce","{'carrot', 'vegetable', 'green', 'turkey', 'chicken', 'broccoli', 'rice'}",N,NA,NA,NA,"{'carrot', 'chicken', 'broccoli', 'rice'}",NA
f9b3e5d34ce28e169f621f379396.jpeg,"Rice, white, cooked, fat not added in cooking, Rice, fried, meatless, Vegetable combination, including carrots, broccoli, and/or dark-green leafy; cooked, with soy-based sauce","{'carrot', 'vegetable', 'green', 'soy', 'broccoli', 'rice'}",N,NA,NA,NA,"{'carrot', 'broccoli', 'rice'}",NA
864ea86d4d5ebac8a84c0dc0e14c.jpeg,"Pork and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-based sauce, Rice, brown, cooked, fat not added in cooking","{'carrot', 'vegetable', 'green', 'soy', 'broccoli', 'pork', 'potato', 'rice'}",N,NA,NA,NA,"{'carrot', 'broccoli', 'pork', 'potato', 'rice'}",NA
66bf08c740fc86b06a55e9c3cc71.jpeg,"Chicken breast, sauteed, skin not eaten, Vegetable combination, including carrots, broccoli, and/or dark-green leafy; cooked, with soy-based sauce, Rice, white, with soy-based sauce, NS as to fat added in cooking, Peanuts, roasted, unsalted","{'carrot', 'vegetable', 'green', 'chicken', 'soy', 'broccoli', 'peanut', 'rice'}",N,NA,NA,NA,"{'carrot', 'chicken', 'broccoli', 'peanut', 'rice'}",NA
47aebc4b457f93fdc90c6c16e5b8.jpeg,"Tofu and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, with soy-based sauce, Peas and carrots, cooked, from frozen, made with oil","{'carrot', 'tofu', 'vegetable', 'green', 'oil', 'soy', 'broccoli', 'potato', 'pea'}",N,NA,NA,NA,"{'carrot', 'tofu', 'oil', 'broccoli', 'potato', 'pea'}",NA
884f06dc42cfa4acae6993d57fd9.jpeg,"Peppers, red, cooked, fat not added in cooking, Peppers, green, cooked, fat not added in cooking, Onions, cooked, from fresh, fat not added in cooking, Tofu, Noodles, cooked, Carrots, cooked, from fresh, fat not added in cooking","{'carrot', 'tofu', 'noodle', 'pepper', 'green', 'onion'}",N,NA,NA,NA,"{'carrot', 'tofu', 'noodle', 'pepper', 'onion'}",NA
649a4edd40aa8065de376d1ddef3.jpeg,"Tofu and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, with soy-based sauce, Pumpkin, cooked, from fresh, fat not added in cooking, Mushrooms, cooked, from fresh, made with butter","{'carrot', 'tofu', 'mushroom', 'butter', 'vegetable', 'green', 'soy', 'broccoli', 'potato', 'pumpkin'}",N,NA,NA,NA,"{'carrot', 'tofu', 'mushroom', 'butter', 'broccoli', 'pumpkin'}",NA
26be414f406889275b7168f81f50.jpeg,"Rice, white, cooked, fat not added in cooking, Tofu, Cornstarch, Olive oil, Soy sauce, Sesame oil, Honey, Cucumber, raw, Carrots, raw","{'carrot', 'tofu', 'cornstarch', 'sesame', 'cucumber', 'honey', 'olive', 'oil', 'soy', 'rice'}",N,NA,NA,NA,"{'carrot', 'tofu', 'cornstarch', 'sesame', 'cucumber', 'honey', 'oil', 'rice'}",NA
18bdc0ea4bb592ceb889ed5d969e.jpeg,"Tofu and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, with soy-based sauce, Corn, yellow, cooked, from frozen, made with oil, Tomato chili sauce, Potato, roasted, from fresh, peel eaten, made with oil, Water, tap","{'carrot', 'tofu', 'chili', 'vegetable', 'green', 'tomato', 'oil', 'soy', 'broccoli', 'corn', 'potato'}",N,NA,NA,NA,"{'carrot', 'tofu', 'chili', 'tomato', 'oil', 'broccoli', 'corn', 'potato'}",NA
705a989a42b58f5fd91caefdd07e.jpeg,"Carrots, raw, Sauerkraut, cooked, NS as to fat added in cooking, Salami, NFS, Crackers, rice, Tangerine, raw, Tzatziki dip, Date","{'carrot', 'tangerine', 'sauerkraut', 'salami', 'tzatziki', 'rice', 'cracker', 'date'}",N,NA,NA,NA,"{'carrot', 'tangerine', 'sauerkraut', 'salami', 'tzatziki', 'rice', 'cracker', 'date'}",NA
ba1be6174c04968ceb4b8af385c4.jpeg,"Vegetable soup, home recipe, Carrots, cooked, from fresh, fat not added in cooking, Squash, summer, yellow or green, cooked, from fresh, fat not added in cooking, Soybean curd","{'carrot', 'soybean', 'vegetable', 'soup', 'green', 'squash'}",N,NA,NA,NA,"{'carrot', 'tofu', 'soup', 'squash'}",NA
dc0bb91b487981d2cb3e51238a03.jpeg,"Rice, white, cooked, fat not added in cooking, Salmon, baked or broiled, made with oil, Vegetable combination, including carrots, broccoli, and/or dark-green leafy; cooked, with soy-based sauce","{'carrot', 'salmon', 'vegetable', 'green', 'oil', 'soy', 'broccoli', 'rice'}",N,NA,NA,NA,"{'carrot', 'salmon', 'oil', 'broccoli', 'rice'}",NA
28c869714c7fb327c43f9a0c8ecf.jpeg,"Carrots, cooked, from fresh, made with oil, Lettuce, raw, Corn oil","{'carrot', 'oil', 'lettuce', 'corn'}",N,NA,NA,NA,"{'carrot', 'oil', 'lettuce', 'corn'}",NA
95b9f4b2472988779ba2302d4093.jpeg,"Chicken or turkey noodle soup, canned or ready-to-serve, Carrots, cooked, from fresh, fat not added in cooking, Onions, cooked, from fresh, fat not added in cooking, Tomatoes, cooked, from fresh, NS as to method","{'carrot', 'noodle', 'soup', 'tomato', 'onion', 'turkey', 'chicken'}",N,NA,NA,NA,"{'carrot', 'noodle', 'tomato', 'onion', 'chicken'}",NA
538c07794b16b705c721dc843739.jpeg,"Chicken or turkey noodle soup, canned or ready-to-serve, Gnocchi, potato, Carrots, cooked, from fresh, fat not added in cooking, Spinach, cooked, from fresh, fat not added in cooking","{'carrot', 'noodle', 'gnocchi', 'soup', 'turkey', 'chicken', 'potato', 'spinach'}",N,NA,NA,NA,"{'carrot', 'noodle', 'gnocchi', 'soup', 'chicken', 'potato', 'spinach'}",NA
d2f39f5543b29b8de91d1c6f6d58.jpeg,"Noodles, cooked, Carrots, cooked, from fresh, fat not added in cooking, Cabbage, green, cooked, fat not added in cooking, Peppers, green, cooked, fat not added in cooking, Egg, whole, fried with oil, Water, tap","{'carrot', 'noodle', 'egg', 'pepper', 'green', 'oil', 'cabbage'}",N,NA,NA,NA,"{'carrot', 'noodle', 'egg', 'pepper', 'oil', 'cabbage'}",NA
6a3107f74468acbdab958e399c3d.jpeg,"Noodles, chow mein, Onions, cooked, from fresh, made with oil, Celery, cooked, made with oil, Cabbage, green, cooked, made with oil, Carrots, cooked, from fresh, made with oil, Soy sauce, Chicken thigh, sauteed, skin not eaten","{'carrot', 'noodle', 'celery', 'green', 'onion', 'chicken', 'oil', 'soy', 'cabbage'}",N,NA,NA,NA,"{'carrot', 'noodle', 'celery', 'onion', 'chicken', 'oil', 'cabbage'}",NA
sbrlpfcrfk4ahcl2y0umbqnz4vtt.jpeg,"Onions, cooked, from fresh, fat not added in cooking, Carrots, cooked, from fresh, fat not added in cooking, Celery, cooked, fat not added in cooking, Tomato paste, Chicken or turkey broth, bouillon, or consomme, Potato, boiled, from fresh, peel not eaten, fat not added in cooking, Tomatoes, from canned, stewed, Tomatoes, from fresh, broiled, Noodles, cooked","{'carrot', 'noodle', 'celery', 'broth', 'consomme', 'tomato', 'onion', 'turkey', 'chicken', 'potato'}",N,NA,NA,NA,"{'carrot', 'noodle', 'celery', 'broth', 'consomme', 'tomato', 'onion', 'chicken', 'potato'}",NA
49d564f245708e398fbac5dc7062.jpeg,"Pasta, cooked, Spinach, cooked, from frozen, fat not added in cooking, Olive oil, Onions, cooked, from fresh, fat not added in cooking, Carrots, cooked, from fresh, fat not added in cooking, Mushrooms, cooked, from fresh, fat not added in cooking, Wine, table, white, Garlic, cooked, Tomato paste, Tomatoes, canned, low sodium, Chicken or turkey broth, bouillon, or consomme, Lentils, dry, cooked, fat not added in cooking","{'carrot', 'mushroom', 'wine', 'broth', 'pasta', 'consomme', 'lentil', 'garlic', 'tomato', 'onion', 'turkey', 'olive', 'chicken', 'oil', 'spinach'}",N,NA,NA,NA,"{'carrot', 'mushroom', 'wine', 'broth', 'pasta', 'consomme', 'lentil', 'garlic', 'tomato', 'onion', 'chicken', 'oil', 'spinach'}",NA
d50ee5bb4c05955bf98ce808a05b.jpeg,"Chicken or turkey and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, soy-based sauce, Snowpea, cooked, from fresh, fat not added in cooking, Mushrooms, from fresh, creamed, Onions, cooked, from fresh, fat not added in cooking, Peppers, green, cooked, fat not added in cooking","{'carrot', 'mushroom', 'snowpea', 'vegetable', 'pepper', 'green', 'onion', 'turkey', 'chicken', 'soy', 'broccoli', 'potato'}",N,NA,NA,NA,"{'carrot', 'mushroom', 'snowpea', 'pepper', 'onion', 'chicken', 'broccoli', 'potato'}",NA
7c858b2441fe8653edf694947b9e.jpeg,"Chicken breast, baked, broiled, or roasted with marinade, skin not eaten, from raw, Chicken or turkey and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-based sauce, Potato, boiled, from fresh, peel not eaten, made with oil, Gravy, mushroom, Peppers, green, cooked, made with oil, Peppers, hot, cooked, from fresh, fat added in cooking, NS as to type of fat","{'carrot', 'mushroom', 'gravy', 'vegetable', 'pepper', 'green', 'turkey', 'chicken', 'oil', 'soy', 'broccoli', 'potato'}",N,NA,NA,NA,"{'carrot', 'mushroom', 'gravy', 'pepper', 'chicken', 'oil', 'broccoli', 'potato'}",NA
9fd2cc7b4f6e8cc00c1a24ca6944.jpeg,"Chicken thigh, stewed, skin not eaten, Carrots, cooked, from fresh, fat not added in cooking, Mushrooms, cooked, from fresh, fat not added in cooking, Chicken or turkey broth, bouillon, or consomme, Spinach, cooked, from fresh, made with oil, Olive oil, Wine, table, red, Celery, cooked, fat not added in cooking, Onions, cooked, from fresh, fat not added in cooking","{'carrot', 'mushroom', 'broth', 'wine', 'celery', 'consomme', 'onion', 'turkey', 'chicken', 'olive', 'oil', 'spinach'}",N,NA,NA,NA,"{'carrot', 'mushroom', 'wine', 'celery', 'consomme', 'onion', 'chicken', 'olive', 'oil', 'spinach'}",NA
dfbffd214ce2beabd36a3541f739.jpeg,"Chicken breast, baked, broiled, or roasted, skin not eaten, from raw, Potato, mashed, from fresh, made with milk, Carrots, cooked, from fresh, made with oil, Onions, cooked, from fresh, made with oil","{'carrot', 'milk', 'onion', 'chicken', 'oil', 'potato'}",N,NA,NA,NA,"{'carrot', 'milk', 'onion', 'chicken', 'oil', 'potato'}",NA
3b1106944e73b73ab0eca997a140.jpeg,"Lamb, roast, cooked, lean only eaten, Sweet potato, baked, peel eaten, made with oil, Parsnips, cooked, made with oil, Carrots, cooked, from fresh, made with oil, Asparagus, cooked, from fresh, made with oil","{'carrot', 'lamb', 'asparagus', 'oil', 'parsnip', 'potato', 'roast'}",N,NA,NA,NA,"{'carrot', 'lamb', 'asparagus', 'oil', 'parsnip', 'potato'}",NA
f6c2a0314f7196d43d6373c8185b.jpeg,"Hummus, plain, Carrots, raw, Pepper, sweet, green, raw","{'carrot', 'hummus', 'green', 'pepper'}",N,NA,NA,NA,"{'carrot', 'chickpea', 'tahini', 'garlic', 'lemon', 'oil', 'salt', 'pepper'}",NA
b23ff87c4500add27274c4d66cf0.jpeg,"Carrots, raw, Cucumber, raw, Hummus, plain","{'carrot', 'hummus', 'cucumber'}",N,NA,NA,NA,"{'carrot', 'chickpea', 'tahini', 'garlic', 'lemon', 'oil', 'salt', 'cucumber'}",NA
67469bdd4d44b5018d7db42a3e54.jpeg,"Yogurt, Greek, nonfat milk, flavors other than fruit, Carrots, raw, Snowpeas, raw, Grapes, raw, NS as to type","{'carrot', 'flavor', 'yogurt', 'snowpeas', 'milk', 'grape'}",N,NA,NA,NA,"{'carrot', 'yogurt', 'snowpeas', 'milk', 'grape'}",NA
0e20626949e895bdf365fa4b01b3.jpeg,"Chicken curry, Peppers, green, cooked, made with oil, Carrots, cooked, from fresh, made with oil, Rice, white, cooked, fat not added in cooking, Rice, brown, cooked, fat not added in cooking, Eggplant, cooked, made with oil","{'carrot', 'curry', 'pepper', 'green', 'chicken', 'eggplant', 'oil', 'rice'}",N,NA,NA,NA,"{'carrot', 'curry', 'pepper', 'chicken', 'eggplant', 'oil', 'rice'}",NA
