filename,Food_Description,top1,food_count,Occ_Name,clean_description,clean_im2r,F1_score
6249de38414cb38bf599ba692b60.jpeg,"Asparagus, cooked, from fresh, fat not added in cooking, Salmon, baked or broiled, made without fat","Butter, Lettuce, Pork chop, Celery, Bread, Onions, Chickpeas, Pepper, Romaine lettuce, Italian dressing",2,Dinner,"{'salmon', 'asparagus'}","{'lettuce', 'pork', 'romaine', 'onion', 'butter', 'chickpea', 'celery', 'pepper', 'bread'}",0.0
65330517488082373a766550b128.jpeg,"Banana, raw, Cereal (Quaker Oatmeal Squares), Almond milk, unsweetened",Ice cream bar or stick,3,Breakfast,"{'oatmeal', 'square', 'milk', 'cereal', 'banana', 'almond'}","{'ice', 'cream', 'stick'}",0.0
d123efce425382fd0fa5bf5c4607.jpeg,"Coffee, brewed","Cranberry juice drink, Carbonated water",1,Breakfast,{'coffee'},"{'juice', 'cranberry'}",0.0
0670ea1147cd96b0fd5145ab5e28.jpeg,"Turkey, light meat, roasted, skin not eaten","Soup, Edamame, Egg",1,Lunch,"{'meat', 'turkey'}","{'egg', 'soup'}",0.0
37d309bd4f24891892c627160227.jpeg,"Turkey, light meat, roasted, skin not eaten, Potato, mashed, from dry mix, made with milk, Corn, white, cooked, from canned, made with butter",Kiwi fruit,3,Dinner,"{'milk', 'butter', 'meat', 'corn', 'potato', 'turkey'}",{'kiwi'},0.0
bd5cd92b4fa29e6f068b92fce8b6.jpeg,"Cookie, brownie, without icing",Hot chocolate / Cocoa,1,Snack,"{'icing', 'cookie', 'brownie'}","{'chocolate', 'cocoa'}",0.0
050559814073827d93c3202ddf23.jpeg,"Yogurt, Greek, low fat milk, flavors other than fruit, Cereal, granola","Sunflower seeds, Banana, Oatmeal, Milk, Chia seeds",2,Breakfast,"{'yogurt', 'flavor', 'milk', 'cereal', 'granola'}","{'oatmeal', 'milk', 'seed', 'banana', 'chia'}",0.20000000000000004
70b9ec4549dd99c96d00eb12e386.jpeg,"Coffee, brewed","Carbonated water, Cranberry juice",1,Breakfast,{'coffee'},"{'juice', 'cranberry'}",0.0
464da55a4eea84ee0a17cbf6cbd8.jpeg,"Spinach, raw, Romaine lettuce, raw, Pepper, sweet, red, raw, Chicken breast, sauteed, skin not eaten, Italian dressing, made with vinegar and oil","Chicken breast, Tomatoes, Cheese, Brussels sprouts, Mixed salad greens, Onions, Carrots, Italian dressing",5,Dinner,"{'lettuce', 'romaine', 'spinach', 'chicken', 'oil', 'vinegar', 'pepper'}","{'onion', 'cheese', 'chicken', 'sprout', 'carrot', 'tomato', 'salad', 'green'}",0.13333333333333333
1830fbe942608bb5f9751a07ed8c.jpeg,"Cookie, gingersnaps, sweetener, syrup, agave, molasses, sugars, granulated, wheat flour, white, all-purpose, unenriched, spices, ginger, ground, spices, cinnamon, ground, salt, table","Peanut butter, Oatmeal, Cinnamon, Flax seeds, Chia seeds",1,Snack,"{'wheat', 'ginger', 'syrup', 'cinnamon', 'cookie', 'gingersnap', 'agave', 'flour', 'sugar', 'salt', 'molasses', 'spice'}","{'oatmeal', 'peanut', 'cinnamon', 'seed', 'butter', 'chia', 'flax'}",0.10526315789473685
99f8c61a406da6e06f036d286eb7.jpeg,"Fruit smoothie, with whole fruit and dairy","Cranberry juice drink, Carbonated water",1,Lunch,{'smoothie'},"{'juice', 'cranberry'}",0.0
4007eb954815986fcc8e15da9e5f.jpeg,"Yogurt, Greek, nonfat milk, flavors other than fruit, Cereal, granola","Banana, Cereal (Post Honey Bunches of Oats Honey Roasted), Milk",2,Breakfast,"{'yogurt', 'flavor', 'milk', 'cereal', 'granola'}","{'milk', 'cereal', 'bunch', 'banana', 'oat', 'honey'}",0.3636363636363636
733cc3e043fc93990c1470895786.jpeg,"Coffee, brewed","Carbonated water, Cranberry juice",1,Breakfast,{'coffee'},"{'juice', 'cranberry'}",0.0
76cadf0545d782b4b5fff39d1baf.jpeg,"Tortilla chips, plain","Refried beans, Cheese, Pork, Rice, Tortilla",1,Lunch,"{'tortilla', 'chip'}","{'pork', 'bean', 'tortilla', 'cheese', 'rice'}",0.28571428571428575
beae7dd347cfa9a8a581e845952e.jpeg,"Chicken breast, baked, broiled, or roasted, skin not eaten, from raw, Spaghetti sauce, Cheese, Parmesan, dry grated, Chicken breast, fried, coated, skin / coating eaten, from raw, Spaghetti sauce, Cheese, Parmesan, hard","Spaghetti sauce, Pizza",6,Dinner,"{'chicken', 'parmesan', 'cheese', 'spaghetti'}","{'pizza', 'spaghetti'}",0.3333333333333333
f2886344435a9decc0d731e8ab8a.jpeg,"Oatmeal, instant, plain, made with water, fat not added in cooking, Honey","Sunflower seeds, Banana, Oatmeal, Milk, Chia seeds",2,Breakfast,"{'oatmeal', 'honey'}","{'oatmeal', 'milk', 'seed', 'banana', 'chia'}",0.28571428571428575
71bd64e641fb86d04873a4462e76.jpeg,"Ground beef, cooked, Cheese, Mexican blend, Tomatoes, raw, Onions, mature, raw, Potato chips, baked, flavored, Lime, raw","Ground beef patty, Queso Fresco, Onions, Tortilla, Sour cream",6,Dinner,"{'onion', 'beef', 'cheese', 'tomato', 'potato', 'lime', 'chip'}","{'tortilla', 'onion', 'cream', 'beef'}",0.36363636363636365
d3366f8942c3b5aebc0f8ab5d8fe.jpeg,"Yogurt, coconut milk, Chia seeds, Almonds, unsalted, Honey, Raspberries, raw, NS as to color",Fruit salad,5,,"{'yogurt', 'milk', 'raspberry', 'coconut', 'seed', 'almond', 'honey', 'chia'}",{'salad'},0.0
d43e85534a48be6d4c84313e8101.jpeg,"Banana, raw, Raspberries, raw, NS as to color, Yogurt, coconut milk, Yogurt, Greek, low fat milk, plain, Honey",Fruit salad,5,Breakfast,"{'yogurt', 'milk', 'raspberry', 'coconut', 'banana', 'honey'}",{'salad'},0.0
1ceebbad4685abda9a00448b3994.jpeg,"Pasta with tomato-based sauce, ready-to-heat, Cheese, Parmesan, hard, Spinach, cooked, from frozen, fat not added in cooking","Onions, Mushrooms, Chicken breast, Pasta with cream sauce",3,Dinner,"{'pasta', 'spinach', 'cheese', 'tomato', 'parmesan'}","{'cream', 'pasta', 'onion', 'chicken', 'mushroom'}",0.20000000000000004
dfa6271e40ddbe42a6c9a5424e14.jpeg,"Salmon, baked or broiled, made with oil, Seaweed, dried, Mayonnaise, regular, Soy sauce, Salsa, red, commercially-prepared, Rice, white, cooked, fat not added in cooking","Turkey or chicken sausage, Salad dressing, Tomatoes, Peppers, Mixed salad greens, Onions, Salsa verde or salsa",6,Breakfast,"{'soy', 'salmon', 'mayonnaise', 'seaweed', 'oil', 'rice', 'salsa'}","{'onion', 'chicken', 'tomato', 'pepper', 'green', 'salsa', 'salad', 'sausage', 'turkey'}",0.125
a0885f844524b1577cf4d2b75826.jpeg,"Egg, whole, boiled or poached, Bread, whole wheat, toasted, Raspberries, raw, NS as to color, Avocado, raw, Yogurt, Greek, low fat milk, plain, Chia seeds, Almonds, unsalted, Honey",Kiwi fruit,8,Breakfast,"{'yogurt', 'wheat', 'milk', 'raspberry', 'seed', 'avocado', 'almond', 'egg', 'honey', 'chia', 'bread'}",{'kiwi'},0.0
c79fd4f840098dbf7b6f5421c51b.jpeg,"Romaine lettuce, raw, Corn, yellow, cooked, NS as to form, fat not added in cooking, Onions, mature, raw, Tomatoes, raw, Italian dressing, made with vinegar and oil, Avocado, raw, Cheese, NFS, Corn, yellow, cooked, from canned, fat not added in cooking, Tomatoes, raw, Onions, cooked, from fresh, made with oil","Cucumber, Croutons, Tomatoes, Mixed salad greens, Chicken, Italian dressing, Romaine lettuce",10,Dinner,"{'lettuce', 'romaine', 'onion', 'cheese', 'avocado', 'oil', 'vinegar', 'tomato', 'corn'}","{'lettuce', 'cucumber', 'romaine', 'chicken', 'tomato', 'crouton', 'salad', 'green'}",0.35294117647058826
1776765347449f1e0a2270c5654f.jpeg,"Cereal (General Mills Cheerios Chocolate), Nutritional powder mix, whey based, NFS, Almond milk, unsweetened",Trail mix with chocolate,3,,"{'milk', 'cereal', 'cheerio', 'almond', 'mill', 'chocolate'}",{'chocolate'},0.2857142857142857
d02802a04d0d9fdfc254c97b317c.jpeg,"Coffee, brewed","Carbonated water, Cranberry juice",1,Breakfast,{'coffee'},"{'juice', 'cranberry'}",0.0
50e1057747fd8c43ed0b7f4bf97f.jpeg,"Orange juice, 100%, with calcium added, canned, bottled or in a carton","Cranberry juice drink, Carbonated water",1,Breakfast,"{'orange', 'juice'}","{'juice', 'cranberry'}",0.5
f5d6439f4162baee33af2418085f.jpeg,"Muffin, English, whole wheat, Butter, whipped, tub, salted","Cabbage, Pork bacon, Cheese",2,Breakfast,"{'wheat', 'butter', 'muffin'}","{'bacon', 'cabbage', 'pork', 'cheese'}",0.0
5fb22d9645b39617fce4878afc60.jpeg,"Chicken or turkey soup with dumplings, home recipe, canned or ready-to-serve, onions, raw, soup, chicken broth or bouillon, dry, wheat flour, white, all-purpose, unenriched, milk, fluid, 1% fat, without added vitamin a and vitamin d, chicken, broiler or fryers, breast, skinless, boneless, meat only, raw, peas, green, frozen, unprepared, broccoli, raw, cheese, parmesan, hard, shortening, vegetable, household, composite, wheat flour, white, all-purpose, unenriched, sugars, granulated, leavening agents, baking powder, double-acting, sodium aluminum sulfate, salt, table, milk, fluid, 1% fat, without added vitamin a and vitamin d","Chicken breast, Corn, White beans, Red kidney beans, Peppers, Onions, Chicken or turkey broth, Garlic",1,Lunch,"{'wheat', 'salt', 'soup', 'turkey', 'dumpling', 'agent', 'onion', 'flour', 'fryer', 'cheese', 'meat', 'chicken', 'broccoli', 'vegetable', 'green', 'shortening', 'milk', 'sugar', 'broth', 'pea', 'parmesan'}","{'bean', 'onion', 'chicken', 'broth', 'pepper', 'corn', 'garlic', 'turkey'}",0.27586206896551724
e95b348b4ca785dcc4342cd5ad7d.jpeg,"Apple, raw","Plantain, Cabbage salad or coleslaw",1,Lunch,{'apple'},"{'plantain', 'cabbage', 'salad', 'coleslaw'}",0.0
cdb7fce94eeeae45e2adbed2d257.jpeg,"Pretzels, hard, plain, salted","Oatmeal, Pear, Pumpkin seeds",1,Snack,{'pretzel'},"{'oatmeal', 'pumpkin', 'pear', 'seed'}",0.0
3d7aee6e472b931fef4c206174f1.jpeg,"Cheese, NFS",Graham crackers,1,Snack,{'cheese'},"{'graham', 'cracker'}",0.0
584d343042869e6b5109c8784f73.jpeg,Breakfast tart,Hot chocolate / Cocoa,1,Snack,set(),"{'chocolate', 'cocoa'}",0.0
24a982cf4da4a99b40d46ad7683b.jpeg,Pad Thai with chicken,"Noodles, Chicken or turkey and noodles, Creamy dressing",1,Dinner,{'chicken'},"{'chicken', 'turkey', 'noodle'}",0.5
f63fa07c4162a2fc3cc7a103f7a0.jpeg,"Coffee, brewed","Cranberry juice drink, Carbonated water",1,Breakfast,{'coffee'},"{'juice', 'cranberry'}",0.0
2fc3014f4bb788b4a709500e83cb.jpeg,"Banana, raw","Banana, Yogurt, Cereal",1,Breakfast,{'banana'},"{'banana', 'yogurt', 'cereal'}",0.5
67b86a9347ba8176d1bb0f76f4a5.jpeg,"Bread, multigrain, toasted, Butter, whipped, tub, salted","Turkey or chicken sausage, Maple syrup, French toast",2,Breakfast,"{'bread', 'butter'}","{'chicken', 'sausage', 'syrup', 'turkey'}",0.0
b745705e4198bac4d4c1e3aca4b4.jpeg,"Orange juice, 100%, with calcium added, canned, bottled or in a carton","Cranberry juice drink, Carbonated water",1,Breakfast,"{'orange', 'juice'}","{'juice', 'cranberry'}",0.5
9cf340334c03a0bec7c59a9d2692.jpeg,"Pasta, cooked, Butter, stick, salted",Pasta with cream sauce,2,Lunch,"{'pasta', 'stick', 'butter'}","{'cream', 'pasta'}",0.4
127ac50b454ab60ca3a1d96e8859.jpeg,"Celery, raw","Pork and vegetables including carrots, Rice",1,Lunch,{'celery'},"{'carrot', 'pork', 'vegetable', 'rice'}",0.0
0482d243413ab09f693445f32e86.jpeg,"Chicken breast, fried, coated, skin / coating eaten, from fast food / restaurant, Cheese, Parmesan, hard, Potato, mashed, from restaurant, Beans, string, green, cooked, from fresh, with mushroom sauce, Tomatoes, cooked, from fresh, NS as to method","Lettuce, Soy sauce, Rice, Chicken breast, Pepper, Oyster-flavored sauce, Garlic",5,Dinner,"{'bean', 'cheese', 'chicken', 'tomato', 'green', 'potato', 'mushroom', 'parmesan'}","{'lettuce', 'soy', 'chicken', 'pepper', 'rice', 'oyster', 'garlic'}",0.13333333333333333
366a66dd42eba8ab2c508c77c9fe.jpeg,"Bread, fruit, Chocolate, semi-sweet morsel, Walnuts","Peanut butter, Oatmeal, Cinnamon, Flax seeds, Chia seeds",3,Breakfast,"{'walnut', 'chocolate', 'bread'}","{'oatmeal', 'peanut', 'cinnamon', 'seed', 'butter', 'chia', 'flax'}",0.0
56a4386546f183a557cdab5c06bd.jpeg,"Pepper, sweet, green, raw",Fruit,1,Lunch,"{'pepper', 'green'}",set(),0.0
81755b9c4dd4970ba11c6f3866c7.jpeg,"Bread, multigrain, Mayonnaise, regular, Ham, prepackaged or deli, luncheon meat, Cheese, American","Water, Croissant",4,Lunch,"{'mayonnaise', 'cheese', 'meat', 'ham', 'bread'}",{'croissant'},0.0
3b1106944e73b73ab0eca997a140.jpeg,"Lamb, roast, cooked, lean only eaten, Sweet potato, baked, peel eaten, made with oil, Parsnips, cooked, made with oil, Carrots, cooked, from fresh, made with oil, Asparagus, cooked, from fresh, made with oil",Lamb chop,5,Dinner,"{'roast', 'asparagus', 'oil', 'carrot', 'lamb', 'parsnip', 'potato'}",{'lamb'},0.25
283a06754dfe9c8f39c0546043eb.jpeg,"Bread, multigrain, toasted, Peanut butter","Muffin, Honey, Peanut butter",2,Breakfast,"{'peanut', 'bread', 'butter'}","{'honey', 'peanut', 'butter', 'muffin'}",0.5714285714285715
17e048034b3ebdc202ace610dba9.jpeg,"Yogurt, Greek, whole milk, fruit, Cereal, granola, Blueberries, raw",Trail mix with chocolate,3,Breakfast,"{'yogurt', 'milk', 'cereal', 'granola', 'blueberry'}",{'chocolate'},0.0
8bcc834f4a7d9a6ca6a420e1968e.jpeg,"Tangerine, raw",Orange juice,1,Breakfast,{'tangerine'},"{'orange', 'juice'}",0.0
2536793d48a7aa31df7af486b84e.jpeg,"Lentil soup, home recipe, canned, or ready-to-serve",Lentil soup,1,Lunch,"{'lentil', 'soup'}","{'lentil', 'soup'}",1.0
e099489e448ba680e9eb0a0c529f.jpeg,"Apple, raw",Apple cider,1,Lunch,{'apple'},"{'cider', 'apple'}",0.6666666666666666
fcd9a4a14d1fb562ca0b87e9e414.jpeg,Reese's Peanut Butter Cup,"Pork, Cabbage, Chives, Soup, Shrimp, Ham or pork with barbecue sauce",1,Lunch,"{'peanut', 'butter'}","{'pork', 'soup', 'cabbage', 'ham', 'chive', 'shrimp'}",0.0
a767d3354392a966cdb8e61f81b2.jpeg,"Tilapia, baked or broiled, made with oil, Rice, brown, cooked, fat not added in cooking, Squash, summer, yellow or green, cooked, from fresh, made with oil","Burrito with chicken, Tomatoes, Lettuce",3,Dinner,"{'squash', 'oil', 'tilapia', 'rice', 'green'}","{'chicken', 'lettuce', 'tomato', 'burrito'}",0.0
184bf8dc4658892f1e30e6b4f901.jpeg,"Cookie, chocolate chip, made from home recipe or purchased at a bakery, Peanut butter","Cookie, Peanut butter",2,Snack,"{'peanut', 'cookie', 'butter', 'chocolate', 'chip'}","{'peanut', 'cookie', 'butter'}",0.7499999999999999
ec88b9654d7b9ffb9417556f72fd.jpeg,"Crackers, cheese (Goldfish)","Cookie, Peanut butter",1,Snack,"{'cheese', 'goldfish', 'cracker'}","{'peanut', 'cookie', 'butter'}",0.0
36a92efd4bc3968bbee210551714.jpeg,"Chocolate milk, ready to drink, reduced fat","Chocolate syrup, Ice cream",1,Snack,"{'milk', 'chocolate'}","{'ice', 'cream', 'chocolate', 'syrup'}",0.3333333333333333
da7731d74b64bff88acfb78fdc32.jpeg,"Hot chocolate / Cocoa, made with dry mix and water","Iced Coffee, Coffee creamer",1,,"{'chocolate', 'cocoa'}",{'coffee'},0.0
95ee0a9f4d648e5346ba72a1fdf9.jpeg,"Bread, wheat or cracked wheat, toasted, Egg, whole, fried with oil, Spinach, raw",Kiwi fruit,3,Breakfast,"{'wheat', 'spinach', 'oil', 'egg', 'bread'}",{'kiwi'},0.0
5c17827b459ea8a78b81d0254ef2.jpeg,"Banana, raw",Ice cream cone,1,Breakfast,{'banana'},"{'ice', 'cream'}",0.0
3630e33b4cd28fda83b835514967.jpeg,"Bread, wheat or cracked wheat, Turkey, prepackaged or deli, luncheon meat, Spinach, raw, Cheese, processed, with vegetables","Beef, Honey mustard dip, Wine, Celery, Noodles, Onions, Bay leaf, Carrots, Pepper, Cucumber pickles, Flour",4,Lunch,"{'wheat', 'spinach', 'cheese', 'vegetable', 'meat', 'bread', 'turkey'}","{'cucumber', 'onion', 'flour', 'beef', 'mustard', 'carrot', 'celery', 'pepper', 'honey', 'wine', 'pickle', 'noodle'}",0.0
209bc8924999a133788e28dcf793.jpeg,"Apple, raw","Lettuce, Radish, Pork roast, Mushrooms, Chicken or turkey broth, Vegetarian burger or patty",1,Lunch,{'apple'},"{'lettuce', 'pork', 'burger', 'roast', 'chicken', 'radish', 'broth', 'mushroom', 'turkey'}",0.0
f2d736134657882064e2372a3913.jpeg,"Cookie, peanut butter, wheat flour, white, all-purpose, unenriched, leavening agents, baking soda, salt, table, seeds, flaxseed, water, bottled, generic, sugars, brown, peanut butter, smooth style, without salt, margarine, regular, 80% fat, composite, stick, without salt, beverages, almond milk, unsweetened, shelf stable, vanilla extract, oil, corn, peanut, and olive, spartan, real semi-sweet chocolate baking chips, upc: 011213162966","Chocolate, Butter, Salt, Baking powder, Sugar, Egg, Quinoa, Baking soda, Milk, Vanilla extract, Cocoa powder",1,Lunch,"{'olive', 'wheat', 'peanut', 'salt', 'stick', 'chip', 'agent', 'flour', 'flaxseed', 'oil', 'butter', 'extract', 'beverage', 'margarine', 'milk', 'cookie', 'seed', 'sugar', 'vanilla', 'corn', 'almond', 'chocolate', 'soda'}","{'extract', 'milk', 'salt', 'sugar', 'butter', 'vanilla', 'egg', 'quinoa', 'cocoa', 'chocolate', 'soda'}",0.4705882352941176
bc230e5545828fbe69d241e8bb04.jpeg,"Turkey, ground, Broccoli, cooked, from fresh, made with butter, Peppers, green, cooked, made with butter, Spinach, raw, Soup, mostly noodles","Noodles, Chicken or turkey and noodles, Creamy dressing",5,Dinner,"{'spinach', 'soup', 'butter', 'noodle', 'pepper', 'broccoli', 'turkey', 'green'}","{'chicken', 'turkey', 'noodle'}",0.36363636363636365
5ab825d74539bb11b66c585e3b38.jpeg,"Scone, with fruit","Ice cream, Topping",1,Breakfast,{'scone'},"{'ice', 'cream'}",0.0
114e2dac4d04a4feb901385d5d80.jpeg,"Banana, raw","Carbonated water, Cranberry juice",1,Breakfast,{'banana'},"{'juice', 'cranberry'}",0.0
ef921bc44d7888663368debba7f0.jpeg,"Coffee, brewed, blend of regular and decaffeinated","Carbonated water, Cranberry juice",1,Breakfast,{'coffee'},"{'juice', 'cranberry'}",0.0
66bf08c740fc86b06a55e9c3cc71.jpeg,"Chicken breast, sauteed, skin not eaten, Vegetable combination, including carrots, broccoli, and/or dark-green leafy; cooked, with soy-based sauce, Rice, white, with soy-based sauce, NS as to fat added in cooking, Peanuts, roasted, unsalted","Sweet potato, Peas, Squash, Beef stew with potatoes and vegetables including carrots",4,Lunch,"{'soy', 'peanut', 'rice', 'chicken', 'carrot', 'broccoli', 'vegetable', 'green'}","{'squash', 'beef', 'carrot', 'potato', 'stew', 'pea', 'vegetable'}",0.26666666666666666
7687ea474df88bbeed6b7ebb51a1.jpeg,"Apple, raw","Cranberry juice drink, Carbonated water",1,Lunch,{'apple'},"{'juice', 'cranberry'}",0.0
7665e94648698652954b441f379a.jpeg,"Tangerine, raw","Carbonated water, Cranberry juice",1,Snack,{'tangerine'},"{'juice', 'cranberry'}",0.0
9ec88ed14246b5bad3458fde0a3e.jpeg,"Spinach quiche, meatless, Broccoli, cooked, from frozen, fat not added in cooking","Ravioli, Mixed vegetables, Cheese sauce",2,Dinner,"{'quiche', 'spinach', 'broccoli'}","{'cheese', 'ravioli', 'vegetable'}",0.0
8824631448b281d8f9882f21d659.jpeg,"Mixed salad greens, raw, Mixed salad greens, raw, Pepper, sweet, green, raw, Carrots, raw, Mushrooms, raw, Radish, raw, Italian dressing, light","Cucumber, Croutons, Tomatoes, Mixed salad greens, Chicken, Italian dressing, Romaine lettuce",7,Dinner,"{'mushroom', 'carrot', 'radish', 'pepper', 'salad', 'green'}","{'lettuce', 'cucumber', 'romaine', 'chicken', 'tomato', 'crouton', 'salad', 'green'}",0.28571428571428575
c423c9eb465e8d0ea5a0ca19057e.jpeg,"Chocolate milk, ready to drink, low fat","Carbonated water, Cranberry juice",1,Dinner,"{'milk', 'chocolate'}","{'juice', 'cranberry'}",0.0
3e792ee748889656b17e97194852.jpeg,"Crackers, woven wheat, plain (Triscuit)","Chocolate, Cookie",1,Snack,"{'wheat', 'cracker', 'triscuit'}","{'cookie', 'chocolate'}",0.0
8f670dba47c8b8c308fac595c5db.jpeg,"Hot chocolate / Cocoa, made with dry mix and water","Carbonated water, Cranberry juice",1,Snack,"{'chocolate', 'cocoa'}","{'juice', 'cranberry'}",0.0
7fd8704a4f5d821ee1205c459115.jpeg,"Cereal (Kashi GOLEAN Crunch), Milk, fat free (skim), Water, tap","Cereal (Nature Valley Granola), Yogurt",3,Breakfast,"{'milk', 'cereal'}","{'yogurt', 'cereal', 'granola'}",0.4
18bdc0ea4bb592ceb889ed5d969e.jpeg,"Tofu and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, with soy-based sauce, Corn, yellow, cooked, from frozen, made with oil, Tomato chili sauce, Potato, roasted, from fresh, peel eaten, made with oil, Water, tap","Chard, Chili con carne with beans, Olive oil, Tomatoes, Cheese, Lime juice, Onions, Chicken breast",5,Lunch,"{'soy', 'tofu', 'carrot', 'oil', 'tomato', 'corn', 'broccoli', 'potato', 'chili', 'vegetable', 'green'}","{'olive', 'juice', 'bean', 'onion', 'cheese', 'chicken', 'oil', 'tomato', 'chili', 'lime'}",0.28571428571428564
31d71ac047678ee89879bfe39185.jpeg,"Soybean curd, Sweet potato, baked, peel not eaten, made with oil, Guacamole, NFS, Yogurt, Greek, low fat milk, plain, Queso cotija, Corn, yellow, cooked, from frozen, fat not added in cooking, Tomato chili sauce, Water, tap","Refried beans, Salsa, Lettuce, Guacamole, Cheese, Avocado, Salsa verde or salsa, Tortilla, Sour cream",8,Dinner,"{'yogurt', 'milk', 'soybean', 'guacamole', 'oil', 'tomato', 'corn', 'potato', 'chili'}","{'cream', 'lettuce', 'bean', 'tortilla', 'cheese', 'avocado', 'guacamole', 'salsa'}",0.11764705882352941
8e724ad14bb2b4c6281fca607e64.jpeg,"Waffle, whole grain, from frozen, Butter, stick, salted, Blueberries, raw, Banana, raw, Maple syrup, Water, tap","Butter, Peanut butter, Coconut, Oats, Biscuit mix, Fruit mixture",6,Breakfast,"{'syrup', 'stick', 'butter', 'banana', 'waffle', 'blueberry'}","{'peanut', 'coconut', 'butter', 'oat', 'mixture', 'biscuit'}",0.16666666666666666
062206b6496ca0c5feb0fdb3a872.jpeg,"Bread, whole wheat, Peanut butter, Jam, preserve, all flavors","Pork, Garlic bread, Grapes, Peas",3,Lunch,"{'wheat', 'flavor', 'peanut', 'butter', 'bread'}","{'pork', 'grape', 'garlic', 'pea', 'bread'}",0.20000000000000004
348408ee40f99ee6d2571e6ec579.jpeg,"Tangerine, raw, Water, tap",Orange juice,2,Lunch,{'tangerine'},"{'orange', 'juice'}",0.0
7cv2ow81kcewd1e4c2pm2ml5vhg8.jpeg,"Pasta with tomato-based sauce, ready-to-heat, Garlic bread, from frozen, Water, tap","Chicken breast, Corn, White beans, Red kidney beans, Peppers, Onions, Chicken or turkey broth, Garlic",3,Dinner,"{'pasta', 'garlic', 'tomato', 'bread'}","{'bean', 'onion', 'chicken', 'broth', 'pepper', 'corn', 'garlic', 'turkey'}",0.16666666666666666
abf3f598458db550ee52e6bbe548.jpeg,"Oatmeal, regular or quick, made with milk, fat added in cooking, Sugar, brown, Banana, raw, Raisins, Water, tap","Banana, Cereal (Post Honey Bunches of Oats Honey Roasted), Milk",5,Breakfast,"{'oatmeal', 'milk', 'sugar', 'banana', 'raisin'}","{'milk', 'cereal', 'bunch', 'banana', 'oat', 'honey'}",0.3636363636363636
8ccfa57247358819766e395846f0.jpeg,"Falafel, Hummus, plain, Tahini, Olives, black, Olive oil, Water, tap","Olive oil, Cucumber, Cornstarch, Honey, Rice, Carrots, Tofu, Sesame oil, Soy sauce",6,Lunch,"{'olive', 'hummus', 'falafel', 'oil', 'tahini'}","{'olive', 'soy', 'cucumber', 'tofu', 'cornstarch', 'sesame', 'oil', 'carrot', 'rice', 'honey'}",0.26666666666666666
67fbb84d4eab89c302e4f8331220.jpeg,"Pasta with tomato-based sauce, home recipe, Bean salad, yellow and/or green string beans, Tomatoes, raw, Avocado, raw, Water, tap, Cheese, Parmesan, dry grated","Onions, Mushrooms, Chicken breast, Pasta with cream sauce",6,Dinner,"{'pasta', 'bean', 'cheese', 'avocado', 'parmesan', 'tomato', 'salad', 'green'}","{'cream', 'pasta', 'onion', 'chicken', 'mushroom'}",0.15384615384615385
5377998944efbfb31d3ad75b80cd.jpeg,"Peach, canned, NFS","Fruit salad, Yogurt",1,Dinner,{'peach'},"{'yogurt', 'salad'}",0.0
442c40d34ded95ab8bed70ea343f.jpeg,"Egg omelet or scrambled egg, with cheese, made without fat, Cheese, Cheddar","Gravy, Turkey",2,Breakfast,"{'cheddar', 'omelet', 'egg', 'cheese'}","{'gravy', 'turkey'}",0.0
ee07fb754091a16053a2026d7005.jpeg,"Grapes, raw, NS as to type","Refried beans, Salsa, Lettuce, Guacamole, Cheese, Avocado, Salsa verde or salsa, Tortilla, Sour cream",1,Lunch,{'grape'},"{'cream', 'lettuce', 'bean', 'tortilla', 'cheese', 'avocado', 'guacamole', 'salsa'}",0.0
bbb0330d401b8a0636cd9525a8e4.jpeg,"Topping, marshmallow, Cheese, cream","Egg white omelet, Egg omelet or scrambled egg, Spinach",2,Lunch,"{'cream', 'cheese', 'marshmallow'}","{'omelet', 'egg', 'spinach'}",0.0
f903c56b4547bf38ef3d428872c9.jpeg,"Beef, NS as to cut, cooked, NS as to fat eaten, Cream of chicken soup, canned, condensed, Broth, beef, dry (bouillon), Carrots, cooked, from fresh, glazed, Potato, roasted, from fresh, peel eaten, made with oil","Sugar, Egg, Pork roast, Garlic, Rice, Salt, Pineapple juice, Flour, Soy sauce",5,,"{'cream', 'beef', 'soup', 'chicken', 'carrot', 'oil', 'broth', 'potato'}","{'juice', 'pork', 'soy', 'salt', 'flour', 'roast', 'sugar', 'pineapple', 'egg', 'rice', 'garlic'}",0.0
58c143aa4b55bcb8393984cf1e9c.jpeg,"Bread, white, toasted",Croissant,1,Breakfast,{'bread'},{'croissant'},0.0
48cfa8424d289373b64fd7f77148.jpeg,"Broccoli cheese soup, prepared with milk, home recipe, canned, or ready-to-serve, Crackers, oyster","White beans, Cheese, Onions, Chicken or turkey broth, Garlic",2,Lunch,"{'cracker', 'milk', 'soup', 'cheese', 'broccoli', 'oyster'}","{'bean', 'onion', 'cheese', 'chicken', 'broth', 'garlic', 'turkey'}",0.15384615384615383
3fa1be184042a5ab585f2d433d93.jpeg,"Pancakes, with chocolate, Beef sausage","Turkey or chicken sausage, Maple syrup, French toast",2,Dinner,"{'sausage', 'chocolate', 'pancake', 'beef'}","{'chicken', 'sausage', 'syrup', 'turkey'}",0.25
